acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
676,2015/8/5,0,0 ,0,0
676,2015/8/6,0,0 ,0,0
676,2015/8/7,0,0 ,0,0
676,2015/8/8,0,0 ,0,0
676,2015/8/9,0,0 ,0,0
676,2015/8/10,0,0 ,0,0
676,2015/8/11,0,0 ,0,0
676,2015/8/12,0,0 ,0,0
676,2015/8/13,0,0 ,0,0
676,2015/8/14,0,0 ,0,0
676,2015/8/15,0,0 ,0,0
676,2015/8/16,0,0 ,0,0
676,2015/8/17,0,0 ,0,0
676,2015/8/18,0,0 ,0,0
676,2015/8/19,0,0 ,0,0
676,2015/8/20,0,0 ,0,0
676,2015/8/21,0,0 ,0,0
676,2015/8/22,0,0 ,0,0
676,2015/8/23,0,0 ,0,0
676,2015/8/24,0,0 ,0,0
676,2015/8/25,0,0 ,0,0
676,2015/8/26,0,0 ,0,0
676,2015/8/27,0,0 ,0,0
677,2015/4/8,2,92 ,0,0
677,2015/4/9,0,0 ,0,0
677,2015/4/10,0,0 ,0,0
677,2015/4/11,0,0 ,0,0
677,2015/4/12,0,0 ,0,0
677,2015/4/13,0,0 ,0,0
678,2015/1/8,0,0 ,0,0
678,2015/1/9,0,0 ,0,0
678,2015/1/10,0,0 ,0,0
678,2015/1/11,0,0 ,0,0
678,2015/1/12,2,100 ,0,0
678,2015/1/13,0,0 ,0,0
678,2015/1/14,0,0 ,0,0
678,2015/1/15,0,0 ,0,0
678,2015/1/16,0,0 ,0,0
678,2015/1/17,0,0 ,0,0
678,2015/1/18,0,0 ,0,0
678,2015/1/19,0,0 ,0,0
678,2015/1/20,0,0 ,0,0
678,2015/1/21,0,0 ,0,0
678,2015/1/22,0,0 ,0,0
678,2015/1/23,0,0 ,0,0
678,2015/1/24,0,0 ,0,0
678,2015/1/25,0,0 ,0,0
678,2015/1/26,0,0 ,0,0
678,2015/1/27,0,0 ,0,0
678,2015/1/28,0,0 ,0,0
678,2015/1/29,0,0 ,0,0
678,2015/1/30,0,0 ,0,0
678,2015/1/31,0,0 ,0,0
678,2015/2/1,0,0 ,0,0
678,2015/2/2,0,0 ,0,0
678,2015/2/3,0,0 ,0,0
678,2015/2/4,0,0 ,0,0
678,2015/2/5,0,0 ,0,0
678,2015/2/6,0,0 ,0,0
678,2015/2/7,0,0 ,0,0
678,2015/2/8,0,0 ,0,0
678,2015/2/9,0,0 ,0,0
678,2015/2/10,0,0 ,0,0
678,2015/2/11,0,0 ,0,0
678,2015/2/12,0,0 ,0,0
678,2015/2/13,0,0 ,0,0
678,2015/2/14,0,0 ,0,0
679,2015/6/8,0,0 ,0,0
679,2015/6/9,1,2 ,0,0
679,2015/6/10,0,0 ,0,0
679,2015/6/11,0,0 ,0,0
679,2015/6/12,0,0 ,0,0
680,2015/3/9,1,26 ,0,0
680,2015/3/10,0,0 ,0,0
680,2015/3/11,0,0 ,0,0
681,2015/4/1,1,6 ,0,0
681,2015/4/2,0,0 ,0,0
681,2015/4/3,0,0 ,0,0
681,2015/4/4,0,0 ,0,0
681,2015/4/5,0,0 ,0,0
681,2015/4/6,0,0 ,0,0
681,2015/6/9,0,0 ,0,0
681,2015/6/10,0,0 ,0,0
681,2015/6/11,0,0 ,0,0
681,2015/6/12,0,0 ,0,0
681,2015/6/13,0,0 ,0,0
681,2015/6/14,0,0 ,0,0
682,2014/12/8,0,0 ,0,0
682,2014/12/9,0,0 ,0,0
682,2014/12/10,0,0 ,0,0
682,2014/12/11,0,0 ,0,0
682,2014/12/12,0,0 ,0,0
682,2014/12/13,0,0 ,0,0
682,2014/12/14,0,0 ,0,0
682,2015/4/8,0,0 ,0,0
682,2015/4/9,1,19 ,0,0
682,2015/4/10,0,0 ,0,0
682,2015/4/11,0,0 ,0,0
682,2015/4/12,0,0 ,0,0
682,2015/4/13,1,6 ,0,0
682,2015/4/14,0,0 ,0,0
682,2015/4/15,0,0 ,0,0
682,2015/4/16,0,0 ,0,0
682,2015/4/17,0,0 ,0,0
682,2015/4/18,0,0 ,0,0
682,2015/4/19,0,0 ,0,0
682,2015/4/20,0,0 ,0,0
682,2015/4/21,0,0 ,0,0
682,2015/4/22,0,0 ,0,0
682,2015/4/23,0,0 ,0,0
682,2015/4/24,0,0 ,0,0
682,2015/4/25,0,0 ,0,0
682,2015/4/26,0,0 ,0,0
682,2015/4/27,0,0 ,0,0
682,2015/4/28,1,3 ,0,0
682,2015/4/29,0,0 ,0,0
682,2015/4/30,0,0 ,0,0
682,2015/5/1,0,0 ,0,0
682,2015/5/2,0,0 ,0,0
682,2015/5/3,0,0 ,0,0
682,2015/5/4,0,0 ,0,0
682,2015/5/5,0,0 ,0,0
682,2015/5/6,0,0 ,0,0
682,2015/5/7,0,0 ,0,0
682,2015/5/8,0,0 ,0,0
682,2015/5/9,0,0 ,0,0
682,2015/5/10,0,0 ,0,0
682,2015/5/11,0,0 ,0,0
682,2015/5/12,0,0 ,0,0
682,2015/5/13,0,0 ,0,0
682,2015/5/14,0,0 ,0,0
683,2014/11/14,0,0 ,0,0
684,2014/11/16,1,16 ,0,0
684,2014/11/17,1,59 ,0,0
684,2014/11/18,0,0 ,0,0
684,2014/11/19,0,0 ,0,0
684,2014/11/20,0,0 ,0,0
685,2015/3/10,1,9 ,0,0
685,2015/3/11,0,0 ,0,0
685,2015/3/12,0,0 ,0,0
685,2015/3/13,0,0 ,0,0
685,2015/3/14,0,0 ,0,0
685,2015/3/15,0,0 ,0,0
685,2015/3/16,0,0 ,0,0
686,2015/8/23,1,10 ,0,0
687,2015/7/20,1,9 ,0,0
687,2015/7/21,1,10 ,0,0
687,2015/7/22,0,0 ,0,0
687,2015/7/23,0,0 ,0,0
687,2015/7/24,0,0 ,0,0
687,2015/7/25,0,0 ,0,0
687,2015/7/27,0,0 ,0,0
687,2015/7/28,0,0 ,0,0
687,2015/7/29,0,0 ,0,0
687,2015/7/30,0,0 ,0,0
687,2015/7/31,0,0 ,0,0
687,2015/8/1,0,0 ,0,0
687,2015/8/2,0,0 ,0,0
687,2015/8/3,0,0 ,0,0
687,2015/8/4,0,0 ,0,0
687,2015/8/5,0,0 ,0,0
687,2015/8/6,0,0 ,0,0
687,2015/8/7,0,0 ,0,0
687,2015/8/8,0,0 ,0,0
687,2015/8/9,0,0 ,0,0
687,2015/8/10,0,0 ,0,0
687,2015/8/11,0,0 ,0,0
687,2015/8/12,0,0 ,0,0
687,2015/8/13,0,0 ,0,0
687,2015/8/14,0,0 ,0,0
687,2015/8/15,0,0 ,0,0
687,2015/8/16,0,0 ,0,0
687,2015/8/17,0,0 ,0,0
687,2015/8/18,0,0 ,0,0
687,2015/8/19,0,0 ,0,0
687,2015/8/20,0,0 ,0,0
687,2015/8/21,0,0 ,0,0
687,2015/8/22,0,0 ,0,0
687,2015/8/23,0,0 ,0,0
687,2015/8/24,0,0 ,0,0
687,2015/8/25,0,0 ,0,0
687,2015/8/26,0,0 ,0,0
688,2015/1/9,0,0 ,0,0
688,2015/1/10,1,33 ,0,0
689,2015/7/17,0,0 ,0,0
689,2015/7/18,0,0 ,0,0
689,2015/7/19,0,0 ,0,0
689,2015/7/20,0,0 ,0,0
689,2015/7/21,0,0 ,0,0
689,2015/7/22,0,0 ,0,0
689,2015/7/23,0,0 ,0,0
689,2015/7/24,0,0 ,0,0
689,2015/7/25,0,0 ,0,0
689,2015/7/27,0,0 ,0,0
689,2015/7/28,0,0 ,0,0
689,2015/7/29,1,13 ,0,0
689,2015/7/30,0,0 ,0,0
689,2015/7/31,0,0 ,0,0
689,2015/8/1,0,0 ,0,0
689,2015/8/2,0,0 ,0,0
689,2015/8/3,0,0 ,0,0
689,2015/8/4,0,0 ,0,0
689,2015/8/5,0,0 ,0,0
689,2015/8/6,0,0 ,0,0
689,2015/8/7,0,0 ,0,0
689,2015/8/8,0,0 ,0,0
689,2015/8/9,0,0 ,0,0
689,2015/8/10,0,0 ,0,0
689,2015/8/11,1,79 ,1,0
689,2015/8/12,0,0 ,0,0
689,2015/8/13,0,0 ,0,0
689,2015/8/14,0,0 ,0,0
689,2015/8/15,0,0 ,0,0
689,2015/8/16,0,0 ,0,0
689,2015/8/17,0,0 ,0,0
689,2015/8/18,0,0 ,0,0
689,2015/8/19,0,0 ,0,0
689,2015/8/20,0,0 ,0,0
689,2015/8/21,0,0 ,0,0
689,2015/8/22,0,0 ,0,0
689,2015/8/23,0,0 ,0,0
689,2015/8/24,0,0 ,0,0
689,2015/8/25,0,0 ,0,0
689,2015/8/26,0,0 ,0,0
689,2015/8/27,0,0 ,0,0
690,2015/2/5,1,2 ,0,0
690,2015/2/6,1,64 ,0,0
690,2015/2/7,2,94 ,1,0
690,2015/2/8,0,0 ,0,0
690,2015/2/9,0,0 ,0,0
690,2015/2/10,0,0 ,0,0
690,2015/2/11,0,0 ,0,0
690,2015/2/12,0,0 ,0,0
690,2015/2/13,0,0 ,0,0
690,2015/2/14,0,0 ,0,0
690,2015/2/15,0,0 ,0,0
690,2015/2/16,0,0 ,0,0
690,2015/2/17,0,0 ,0,0
690,2015/2/18,0,0 ,0,0
690,2015/2/19,0,0 ,0,0
690,2015/2/20,0,0 ,0,0
690,2015/2/21,0,0 ,0,0
690,2015/2/22,0,0 ,0,0
690,2015/2/23,0,0 ,0,0
690,2015/2/24,0,0 ,0,0
690,2015/2/25,0,0 ,0,0
690,2015/2/26,0,0 ,0,0
690,2015/2/27,0,0 ,0,0
690,2015/2/28,0,0 ,0,0
690,2015/3/1,0,0 ,0,0
690,2015/3/2,0,0 ,0,0
690,2015/3/3,0,0 ,0,0
690,2015/3/4,0,0 ,0,0
690,2015/3/5,0,0 ,0,0
690,2015/3/6,0,0 ,0,0
690,2015/3/7,0,0 ,0,0
690,2015/3/8,0,0 ,0,0
690,2015/3/9,0,0 ,0,0
690,2015/3/10,0,0 ,0,0
690,2015/3/11,0,0 ,0,0
690,2015/3/12,0,0 ,0,0
690,2015/3/13,0,0 ,0,0
690,2015/3/14,0,0 ,0,0
690,2015/3/15,0,0 ,0,0
690,2015/3/16,0,0 ,0,0
690,2015/3/17,0,0 ,0,0
690,2015/3/18,0,0 ,0,0
690,2015/3/19,0,0 ,0,0
690,2015/3/20,0,0 ,0,0
690,2015/3/21,0,0 ,0,0
690,2015/3/22,0,0 ,0,0
690,2015/3/23,0,0 ,0,0
690,2015/3/24,0,0 ,0,0
690,2015/3/25,0,0 ,0,0
690,2015/3/26,0,0 ,0,0
690,2015/3/27,0,0 ,0,0
690,2015/3/28,1,17 ,0,0
690,2015/3/29,0,0 ,0,0
690,2015/3/30,0,0 ,0,0
690,2015/3/31,0,0 ,0,0
690,2015/4/1,0,0 ,0,0
690,2015/4/2,0,0 ,0,0
690,2015/4/3,0,0 ,0,0
690,2015/4/4,0,0 ,0,0
690,2015/4/5,0,0 ,0,0
690,2015/4/6,0,0 ,0,0
690,2015/4/7,0,0 ,0,0
690,2015/4/8,0,0 ,0,0
690,2015/4/9,0,0 ,0,0
690,2015/4/10,0,0 ,0,0
690,2015/4/11,0,0 ,0,0
690,2015/4/12,0,0 ,0,0
690,2015/4/13,0,0 ,0,0
690,2015/4/14,0,0 ,0,0
690,2015/4/15,0,0 ,0,0
690,2015/4/16,0,0 ,0,0
690,2015/4/17,0,0 ,0,0
690,2015/4/18,0,0 ,0,0
690,2015/4/19,0,0 ,0,0
690,2015/4/20,0,0 ,0,0
690,2015/4/21,0,0 ,0,0
690,2015/4/22,0,0 ,0,0
690,2015/4/23,0,0 ,0,0
690,2015/4/24,0,0 ,0,0
690,2015/4/25,0,0 ,0,0
690,2015/4/26,0,0 ,0,0
690,2015/4/27,0,0 ,0,0
690,2015/4/28,0,0 ,0,0
690,2015/4/29,0,0 ,0,0
690,2015/4/30,0,0 ,0,0
690,2015/5/1,0,0 ,0,0
690,2015/5/2,0,0 ,0,0
690,2015/5/3,0,0 ,0,0
690,2015/5/4,0,0 ,0,0
690,2015/5/5,0,0 ,0,0
690,2015/5/6,0,0 ,0,0
690,2015/5/7,0,0 ,0,0
690,2015/5/8,0,0 ,0,0
690,2015/5/9,0,0 ,0,0
690,2015/5/10,0,0 ,0,0
690,2015/5/11,0,0 ,0,0
690,2015/5/12,0,0 ,0,0
690,2015/5/13,0,0 ,0,0
690,2015/5/14,0,0 ,0,0
690,2015/5/15,0,0 ,0,0
690,2015/5/16,0,0 ,0,0
690,2015/5/17,0,0 ,0,0
690,2015/5/18,0,0 ,0,0
690,2015/5/19,0,0 ,0,0
690,2015/5/20,0,0 ,0,0
690,2015/5/21,0,0 ,0,0
690,2015/5/22,0,0 ,0,0
690,2015/5/23,0,0 ,0,0
690,2015/5/24,0,0 ,0,0
690,2015/5/25,0,0 ,0,0
690,2015/5/26,0,0 ,0,0
690,2015/5/27,0,0 ,0,0
690,2015/5/28,0,0 ,0,0
690,2015/5/29,0,0 ,0,0
690,2015/5/30,0,0 ,0,0
690,2015/5/31,0,0 ,0,0
690,2015/6/1,0,0 ,0,0
690,2015/6/2,0,0 ,0,0
690,2015/6/3,0,0 ,0,0
690,2015/6/4,0,0 ,0,0
690,2015/6/5,0,0 ,0,0
690,2015/6/6,0,0 ,0,0
690,2015/6/7,0,0 ,0,0
690,2015/6/8,0,0 ,0,0
690,2015/6/9,0,0 ,0,0
690,2015/6/10,0,0 ,0,0
690,2015/6/11,0,0 ,0,0
690,2015/6/12,0,0 ,0,0
690,2015/6/13,0,0 ,0,0
690,2015/6/14,0,0 ,0,0
690,2015/6/15,0,0 ,0,0
690,2015/6/16,0,0 ,0,0
690,2015/6/17,0,0 ,0,0
690,2015/6/18,0,0 ,0,0
690,2015/6/19,0,0 ,0,0
690,2015/6/20,0,0 ,0,0
690,2015/6/21,0,0 ,0,0
690,2015/6/22,0,0 ,0,0
690,2015/6/23,0,0 ,0,0
690,2015/6/24,0,0 ,0,0
690,2015/6/25,0,0 ,0,0
690,2015/6/26,0,0 ,0,0
690,2015/6/27,0,0 ,0,0
690,2015/6/28,0,0 ,0,0
690,2015/6/29,0,0 ,0,0
690,2015/6/30,0,0 ,0,0
690,2015/7/1,0,0 ,0,0
690,2015/7/2,0,0 ,0,0
690,2015/7/3,0,0 ,0,0
690,2015/7/4,0,0 ,0,0
690,2015/7/5,0,0 ,0,0
690,2015/7/6,0,0 ,0,0
690,2015/7/7,0,0 ,0,0
690,2015/7/8,0,0 ,0,0
690,2015/7/9,0,0 ,0,0
690,2015/7/10,0,0 ,0,0
690,2015/7/11,0,0 ,0,0
690,2015/7/12,0,0 ,0,0
690,2015/7/13,0,0 ,0,0
690,2015/7/14,0,0 ,0,0
690,2015/7/15,0,0 ,0,0
690,2015/7/16,0,0 ,0,0
690,2015/7/17,0,0 ,0,0
690,2015/7/18,0,0 ,0,0
690,2015/7/19,0,0 ,0,0
690,2015/7/20,0,0 ,0,0
690,2015/7/21,0,0 ,0,0
690,2015/7/22,0,0 ,0,0
690,2015/7/23,0,0 ,0,0
690,2015/7/24,0,0 ,0,0
690,2015/7/25,0,0 ,0,0
690,2015/7/27,0,0 ,0,0
690,2015/7/28,0,0 ,0,0
690,2015/7/29,0,0 ,0,0
690,2015/7/30,0,0 ,0,0
690,2015/7/31,0,0 ,0,0
690,2015/8/1,1,10 ,0,0
690,2015/8/2,0,0 ,0,0
690,2015/8/3,0,0 ,0,0
690,2015/8/4,0,0 ,0,0
690,2015/8/5,0,0 ,0,0
690,2015/8/6,0,0 ,0,0
690,2015/8/7,0,0 ,0,0
690,2015/8/8,0,0 ,0,0
690,2015/8/9,0,0 ,0,0
690,2015/8/10,0,0 ,0,0
690,2015/8/11,0,0 ,0,0
690,2015/8/12,3,164 ,2,0
690,2015/8/13,2,162 ,1,0
690,2015/8/14,1,81 ,0,0
690,2015/8/15,0,0 ,0,0
690,2015/8/16,0,0 ,0,0
690,2015/8/17,1,30 ,0,0
690,2015/8/18,0,0 ,0,0
690,2015/8/19,0,0 ,0,0
690,2015/8/20,0,0 ,0,0
690,2015/8/21,0,0 ,0,0
690,2015/8/22,0,0 ,0,0
690,2015/8/23,0,0 ,0,0
690,2015/8/24,0,0 ,0,0
690,2015/8/25,0,0 ,0,0
690,2015/8/26,0,0 ,0,0
690,2015/8/27,0,0 ,0,0
691,2015/1/7,0,0 ,0,0
691,2015/1/8,2,97 ,0,0
691,2015/1/9,0,0 ,0,0
692,2015/2/11,2,17 ,0,0
692,2015/2/12,0,0 ,0,0
692,2015/2/13,0,0 ,0,0
692,2015/2/14,0,0 ,0,0
692,2015/2/15,0,0 ,0,0
692,2015/2/16,0,0 ,0,0
692,2015/2/17,0,0 ,0,0
692,2015/2/18,0,0 ,0,0
692,2015/2/19,0,0 ,0,0
692,2015/2/20,0,0 ,0,0
692,2015/2/21,0,0 ,0,0
692,2015/2/22,0,0 ,0,0
692,2015/2/23,0,0 ,0,0
693,2014/11/15,0,0 ,0,0
693,2014/11/16,0,0 ,0,0
693,2014/11/17,2,21 ,0,0
693,2014/11/18,1,78 ,0,0
693,2014/11/19,2,89 ,0,0
693,2014/11/20,1,196 ,2,0
693,2014/11/21,2,297 ,2,0
693,2014/11/22,1,209 ,3,0
693,2014/11/23,0,0 ,0,0
693,2014/11/24,0,0 ,0,0
693,2014/11/25,0,0 ,0,0
693,2014/11/26,1,33 ,1,0
693,2014/11/27,0,0 ,0,0
693,2014/11/28,0,0 ,0,0
693,2014/11/29,0,0 ,0,0
693,2014/11/30,0,0 ,0,0
693,2014/12/1,0,0 ,0,0
693,2014/12/2,0,0 ,0,0
693,2014/12/3,0,0 ,0,0
693,2014/12/4,0,0 ,0,0
693,2014/12/5,0,0 ,0,0
693,2014/12/6,0,0 ,0,0
693,2014/12/7,0,0 ,0,0
693,2014/12/8,0,0 ,0,0
693,2014/12/9,0,0 ,0,0
693,2014/12/10,2,119 ,1,0
693,2014/12/11,0,0 ,0,0
693,2014/12/12,0,0 ,0,0
693,2014/12/13,0,0 ,0,0
693,2014/12/14,0,0 ,0,0
693,2014/12/15,0,0 ,0,0
693,2014/12/16,0,0 ,0,0
693,2014/12/17,0,0 ,0,0
693,2014/12/18,0,0 ,0,0
693,2014/12/19,0,0 ,0,0
693,2014/12/20,0,0 ,0,0
693,2014/12/21,0,0 ,0,0
693,2014/12/22,0,0 ,0,0
693,2014/12/23,0,0 ,0,0
693,2014/12/24,0,0 ,0,0
693,2014/12/25,0,0 ,0,0
693,2014/12/26,0,0 ,0,0
693,2014/12/27,0,0 ,0,0
693,2014/12/28,0,0 ,0,0
693,2014/12/29,0,0 ,0,0
693,2014/12/30,1,55 ,0,0
693,2014/12/31,0,0 ,0,0
693,2015/1/1,0,0 ,0,0
693,2015/1/2,1,6 ,1,0
693,2015/1/3,0,0 ,0,0
693,2015/1/4,0,0 ,0,0
693,2015/1/5,0,0 ,0,0
693,2015/1/6,0,0 ,0,0
693,2015/1/7,0,0 ,0,0
693,2015/1/8,0,0 ,0,0
693,2015/1/9,0,0 ,0,0
693,2015/1/10,0,0 ,0,0
693,2015/1/11,0,0 ,0,0
693,2015/1/12,0,0 ,0,0
693,2015/1/13,0,0 ,0,0
693,2015/1/14,0,0 ,0,0
693,2015/1/15,0,0 ,0,0
693,2015/1/16,0,0 ,0,0
693,2015/1/17,0,0 ,0,0
693,2015/1/18,0,0 ,0,0
693,2015/1/19,0,0 ,0,0
693,2015/1/20,0,0 ,0,0
693,2015/1/21,0,0 ,0,0
693,2015/1/22,0,0 ,0,0
694,2015/7/10,4,145 ,2,0
694,2015/7/11,0,0 ,0,0
694,2015/7/12,0,0 ,0,0
694,2015/7/13,1,10 ,0,0
694,2015/7/14,1,12 ,0,0
694,2015/7/15,1,32 ,0,0
694,2015/7/16,0,0 ,0,0
694,2015/7/17,0,0 ,0,0
694,2015/7/18,0,0 ,0,0
694,2015/7/19,0,0 ,0,0
694,2015/7/20,0,0 ,0,0
694,2015/7/21,0,0 ,0,0
694,2015/7/22,0,0 ,0,0
694,2015/7/23,0,0 ,0,0
694,2015/7/24,0,0 ,0,0
694,2015/7/25,0,0 ,0,0
694,2015/7/27,0,0 ,0,0
694,2015/7/28,0,0 ,0,0
694,2015/7/29,0,0 ,0,0
694,2015/7/30,0,0 ,0,0
694,2015/7/31,0,0 ,0,0
694,2015/8/1,0,0 ,0,0
694,2015/8/2,0,0 ,0,0
694,2015/8/3,0,0 ,0,0
694,2015/8/4,0,0 ,0,0
694,2015/8/5,0,0 ,0,0
694,2015/8/6,0,0 ,0,0
694,2015/8/7,0,0 ,0,0
694,2015/8/8,0,0 ,0,0
694,2015/8/9,0,0 ,0,0
694,2015/8/10,0,0 ,0,0
694,2015/8/11,0,0 ,0,0
694,2015/8/12,0,0 ,0,0
694,2015/8/13,0,0 ,0,0
694,2015/8/14,0,0 ,0,0
694,2015/8/15,0,0 ,0,0
694,2015/8/16,0,0 ,0,0
694,2015/8/17,0,0 ,0,0
694,2015/8/18,0,0 ,0,0
694,2015/8/19,1,2 ,0,0
694,2015/8/20,0,0 ,0,0
694,2015/8/21,0,0 ,0,0
694,2015/8/22,0,0 ,0,0
694,2015/8/23,0,0 ,0,0
694,2015/8/24,0,0 ,0,0
694,2015/8/25,0,0 ,0,0
694,2015/8/26,0,0 ,0,0
694,2015/8/27,0,0 ,0,0
695,2014/12/9,1,104 ,0,0
695,2014/12/10,0,0 ,0,0
695,2014/12/11,0,0 ,0,0
695,2014/12/12,0,0 ,0,0
695,2014/12/13,0,0 ,0,0
695,2014/12/14,0,0 ,0,0
696,2014/11/10,2,69 ,0,0
696,2014/11/11,1,309 ,1,0
696,2014/11/12,0,0 ,0,0
696,2014/11/13,0,0 ,0,0
696,2014/11/14,1,168 ,1,0
696,2014/11/15,1,121 ,0,0
696,2014/11/16,0,0 ,0,0
696,2014/11/17,0,0 ,0,0
696,2014/11/18,0,0 ,0,0
696,2014/11/19,0,0 ,0,0
696,2014/11/20,0,0 ,0,0
696,2014/11/21,0,0 ,0,0
696,2014/11/22,0,0 ,0,0
696,2014/11/23,0,0 ,0,0
696,2014/11/24,0,0 ,0,0
696,2014/11/25,1,172 ,0,0
696,2014/11/26,0,0 ,0,0
696,2014/11/27,1,105 ,0,0
696,2014/11/28,1,139 ,1,0
696,2014/11/29,0,0 ,0,0
696,2014/11/30,0,0 ,0,0
696,2014/12/1,0,0 ,0,0
696,2014/12/2,0,0 ,0,0
696,2014/12/3,0,0 ,0,0
696,2014/12/4,0,0 ,0,0
696,2014/12/5,0,0 ,0,0
696,2014/12/6,0,0 ,0,0
696,2014/12/7,0,0 ,0,0
696,2014/12/8,1,28 ,0,0
696,2014/12/9,1,70 ,1,0
696,2014/12/10,0,0 ,0,0
696,2014/12/11,0,0 ,0,0
696,2014/12/12,0,0 ,0,0
696,2014/12/13,0,0 ,0,0
696,2014/12/14,0,0 ,0,0
696,2014/12/15,0,0 ,0,0
696,2014/12/16,0,0 ,0,0
696,2014/12/17,0,0 ,0,0
696,2014/12/18,0,0 ,0,0
696,2014/12/19,0,0 ,0,0
696,2014/12/20,0,0 ,0,0
696,2014/12/21,0,0 ,0,0
696,2014/12/22,0,0 ,0,0
696,2014/12/23,0,0 ,0,0
696,2014/12/24,0,0 ,0,0
696,2014/12/25,0,0 ,0,0
696,2014/12/26,0,0 ,0,0
696,2014/12/27,0,0 ,0,0
696,2014/12/28,0,0 ,0,0
696,2014/12/29,0,0 ,0,0
696,2014/12/30,0,0 ,0,0
696,2014/12/31,0,0 ,0,0
696,2015/1/1,0,0 ,0,0
696,2015/1/2,0,0 ,0,0
696,2015/1/3,0,0 ,0,0
696,2015/1/4,0,0 ,0,0
696,2015/1/5,0,0 ,0,0
696,2015/1/6,0,0 ,0,0
696,2015/1/7,0,0 ,0,0
696,2015/1/8,0,0 ,0,0
696,2015/1/9,0,0 ,0,0
696,2015/1/10,0,0 ,0,0
696,2015/1/11,0,0 ,0,0
696,2015/1/12,0,0 ,0,0
696,2015/1/13,0,0 ,0,0
696,2015/1/14,0,0 ,0,0
696,2015/1/15,0,0 ,0,0
696,2015/1/16,0,0 ,0,0
696,2015/1/17,0,0 ,0,0
696,2015/1/18,0,0 ,0,0
696,2015/1/19,0,0 ,0,0
697,2014/12/8,2,88 ,0,0
697,2014/12/9,0,0 ,0,0
697,2014/12/10,0,0 ,0,0
697,2014/12/11,0,0 ,0,0
697,2014/12/12,0,0 ,0,0
697,2014/12/13,0,0 ,0,0
697,2014/12/14,0,0 ,0,0
697,2014/12/15,0,0 ,0,0
697,2014/12/16,0,0 ,0,0
697,2014/12/17,0,0 ,0,0
697,2014/12/18,2,45 ,0,0
697,2014/12/19,0,0 ,0,0
697,2014/12/20,0,0 ,0,0
697,2014/12/21,1,36 ,0,0
697,2014/12/22,0,0 ,0,0
697,2014/12/23,0,0 ,0,0
697,2014/12/24,0,0 ,0,0
697,2014/12/25,0,0 ,0,0
697,2014/12/26,0,0 ,0,0
697,2014/12/27,0,0 ,0,0
697,2014/12/28,0,0 ,0,0
697,2014/12/29,1,47 ,0,0
697,2014/12/30,1,114 ,1,0
697,2014/12/31,0,0 ,0,0
697,2015/1/1,0,0 ,0,0
697,2015/1/2,0,0 ,0,0
697,2015/1/3,1,147 ,1,0
697,2015/1/4,1,50 ,0,0
697,2015/1/5,0,0 ,0,0
697,2015/1/6,1,27 ,0,0
697,2015/1/7,0,0 ,0,0
697,2015/1/8,0,0 ,0,0
697,2015/1/9,0,0 ,0,0
697,2015/1/10,0,0 ,0,0
697,2015/1/11,1,56 ,1,0
697,2015/1/12,0,0 ,0,0
697,2015/1/13,0,0 ,0,0
697,2015/1/14,0,0 ,0,0
698,2015/1/8,2,53 ,0,0
698,2015/1/9,0,0 ,0,0
698,2015/1/10,0,0 ,0,0
698,2015/1/11,0,0 ,0,0
698,2015/1/12,1,4 ,0,0
698,2015/1/13,0,0 ,0,0
698,2015/1/14,0,0 ,0,0
698,2015/1/15,1,15 ,0,0
698,2015/1/16,0,0 ,0,0
698,2015/1/17,0,0 ,0,0
698,2015/1/18,0,0 ,0,0
698,2015/1/19,0,0 ,0,0
698,2015/1/20,0,0 ,0,0
698,2015/1/21,0,0 ,0,0
698,2015/1/22,0,0 ,0,0
698,2015/1/23,0,0 ,0,0
698,2015/1/24,0,0 ,0,0
698,2015/1/25,0,0 ,0,0
698,2015/1/26,0,0 ,0,0
698,2015/1/27,0,0 ,0,0
698,2015/1/28,0,0 ,0,0
698,2015/1/29,0,0 ,0,0
698,2015/1/30,0,0 ,0,0
698,2015/1/31,0,0 ,0,0
698,2015/2/1,0,0 ,0,0
698,2015/2/2,0,0 ,0,0
698,2015/2/3,0,0 ,0,0
698,2015/2/4,0,0 ,0,0
698,2015/2/5,0,0 ,0,0
698,2015/2/6,0,0 ,0,0
698,2015/2/7,0,0 ,0,0
698,2015/2/8,0,0 ,0,0
698,2015/2/9,0,0 ,0,0
698,2015/2/10,0,0 ,0,0
698,2015/2/11,0,0 ,0,0
698,2015/2/12,0,0 ,0,0
698,2015/2/13,0,0 ,0,0
698,2015/2/14,0,0 ,0,0
699,2015/8/11,1,54 ,1,0
699,2015/8/12,1,3 ,0,0
699,2015/8/13,0,0 ,0,0
699,2015/8/14,0,0 ,0,0
699,2015/8/15,2,27 ,0,0
699,2015/8/16,0,0 ,0,0
699,2015/8/17,0,0 ,0,0
700,2014/11/10,1,15 ,0,0
700,2014/11/11,0,0 ,0,0
700,2014/11/12,0,0 ,0,0
700,2014/11/13,0,0 ,0,0
700,2014/11/14,1,107 ,0,0
700,2014/11/15,0,0 ,0,0
701,2015/7/16,2,180 ,2,0
701,2015/7/17,1,96 ,2,0
701,2015/7/18,2,99 ,1,0
701,2015/7/19,2,542 ,8,0
702,2014/11/13,0,0 ,0,0
702,2014/11/14,0,0 ,0,0
702,2014/11/15,0,0 ,0,0
